"","grpvar","grp","condval_(Intercept)","condval_ampw","condsd_(Intercept)","condsd_ampw"
"1","dlgn_unit","1_1",0.010317463628273,0.0809009168526262,0.000496079897970727,0.00561266608906288
"2","dlgn_unit","1_2",-0.0113004147888786,0.192302472160199,0.000592796115778298,0.015171212842922
"3","dlgn_unit","1_3",0.000982951176578171,-0.273203389117146,0.000557759535635492,0.0103041773315452
"4","dlgn_unit","2_1",0.00414108375601386,-0.0356148153263299,0.000505524090057482,0.00499929432921439
"5","dlgn_unit","2_2",-0.00351310982016341,0.104880528609215,0.00083253443682424,0.0365926291821541
"6","dlgn_unit","2_3",-0.000627973943769111,-0.069265713215488,0.00051405343743336,0.0109115636863737
